track_uri,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,vocals,no vocals,harpsichord,loud,quiet,flute,woman,male vocal,no vocal,pop,soft,sitar,solo,man,classic,choir,voice,new age,dance,male voice,female vocal,beats,harp,cello,no voice,weird,country,metal,female voice,choral
4DqCB4QBJv8ESudmYG5L1f,0.33667391538619995,0.42380714416503906,0.3804117739200592,0.2903429865837097,0.48081156611442566,0.30847933888435364,0.3243839144706726,0.3299727439880371,0.30209508538246155,0.18194341659545898,0.35712864995002747,0.3312775492668152,0.6339691877365112,0.5513607263565063,0.3626970946788788,0.5654445886611938,0.3829328417778015,0.5321807861328125,0.503860592842102,0.5737683176994324,0.4940924346446991,0.32040005922317505,0.2808077335357666,0.3411227762699127,0.265525758266449,0.36196884512901306,0.559824526309967,0.4861994981765747,0.2980833053588867,0.4408712685108185,0.31285756826400757,0.33722588419914246,0.2711651027202606,0.5291844010353088,0.4143352806568146,0.40647661685943604,0.522514283657074,0.3437439501285553,0.2840881049633026,0.46660134196281433,0.5520509481430054,0.30174994468688965,0.27207523584365845,0.5227264165878296,0.34108495712280273,0.32831528782844543,0.3869127929210663,0.29914525151252747,0.5312409996986389,0.4216715097427368
76cdpJtbucm5LkjJ073uwP,0.34693828225135803,0.48310375213623047,0.41089823842048645,0.2339770346879959,0.5310487151145935,0.28223082423210144,0.2895831763744354,0.3513859212398529,0.28777772188186646,0.19275447726249695,0.39151903986930847,0.2909643054008484,0.7029027342796326,0.5635456442832947,0.3485121428966522,0.5673127770423889,0.36980581283569336,0.6141763925552368,0.536661684513092,0.5928503274917603,0.5067883133888245,0.33098191022872925,0.30812615156173706,0.3498707115650177,0.3052203059196472,0.40971124172210693,0.5630437135696411,0.5091315507888794,0.30786195397377014,0.4260035753250122,0.3474126160144806,0.34529441595077515,0.2970631718635559,0.558256983757019,0.4679083526134491,0.48415911197662354,0.5380588173866272,0.3650268018245697,0.26406365633010864,0.49481308460235596,0.5558644533157349,0.27947095036506653,0.29940083622932434,0.587913990020752,0.35824280977249146,0.3334779143333435,0.4140978157520294,0.3240337669849396,0.5394821763038635,0.4939807653427124
3sz2fvkHUhBip8r9i8HqeV,0.32908517122268677,0.4533780813217163,0.3848618268966675,0.2739061713218689,0.5045704245567322,0.29726773500442505,0.31186598539352417,0.3189627528190613,0.29861658811569214,0.18494875729084015,0.3591531217098236,0.3163120150566101,0.6577129364013672,0.5406321883201599,0.3545093238353729,0.5567722916603088,0.3886779248714447,0.5449985861778259,0.49599888920783997,0.5647140145301819,0.48365771770477295,0.323151171207428,0.30317169427871704,0.33526378870010376,0.2731497585773468,0.37527719140052795,0.5504574179649353,0.473079651594162,0.2996988892555237,0.4254469573497772,0.3189156651496887,0.3535250127315521,0.2797061800956726,0.5189805626869202,0.4351339042186737,0.4184974431991577,0.5143566727638245,0.34304144978523254,0.2750034034252167,0.45696842670440674,0.5429824590682983,0.2904863655567169,0.28444117307662964,0.542592465877533,0.3427194058895111,0.3224981725215912,0.3805607259273529,0.29146474599838257,0.523526668548584,0.43323472142219543
3eqfEoBJPQDlUZQzOP0cly,0.33642372488975525,0.46856629848480225,0.4052986800670624,0.27231794595718384,0.5155583024024963,0.289539635181427,0.3207540810108185,0.31378063559532166,0.29584363102912903,0.20009468495845795,0.3918553590774536,0.311445415019989,0.6725342869758606,0.5422849059104919,0.37119898200035095,0.5669679641723633,0.38188064098358154,0.5466362237930298,0.49405375123023987,0.5691365599632263,0.48693230748176575,0.33399680256843567,0.3112430274486542,0.3371864855289459,0.2941717803478241,0.3970184326171875,0.5620647072792053,0.4749349355697632,0.31083014607429504,0.42893263697624207,0.34194520115852356,0.34963178634643555,0.2948245406150818,0.5215134024620056,0.4514056444168091,0.4192185401916504,0.5220144987106323,0.36835911870002747,0.27609559893608093,0.4607667624950409,0.557285726070404,0.2901495099067688,0.30038389563560486,0.5617060661315918,0.3554997146129608,0.33606892824172974,0.38748443126678467,0.30251532793045044,0.5382646918296814,0.43544915318489075
2QUkDpFgjXHcilqVkjixEe,0.34556975960731506,0.47674795985221863,0.4043874442577362,0.2761325538158417,0.522514283657074,0.29956766963005066,0.31758543848991394,0.30539339780807495,0.30327123403549194,0.2095310539007187,0.37766033411026,0.31988102197647095,0.663420557975769,0.525394856929779,0.3625413477420807,0.5540236830711365,0.4074392020702362,0.5190873742103577,0.4728369414806366,0.5529042482376099,0.47261855006217957,0.33986106514930725,0.33114227652549744,0.33457139134407043,0.294372022151947,0.3961021304130554,0.5506768822669983,0.457550972700119,0.315143883228302,0.4229373633861542,0.3437242805957794,0.37915337085723877,0.30556073784828186,0.5032125115394592,0.45670557022094727,0.3973551094532013,0.509607195854187,0.3622679114341736,0.2790813744068146,0.4428766965866089,0.5473560690879822,0.29566341638565063,0.31656914949417114,0.5590133666992188,0.35845914483070374,0.33122044801712036,0.3825656473636627,0.2983059883117676,0.5283660292625427,0.416939377784729
4nqdlZEyfCTE6vqm58XTrI,0.35709348320961,0.44809773564338684,0.3850301504135132,0.2882143557071686,0.5029758810997009,0.30400368571281433,0.3228001892566681,0.3521125912666321,0.3072834312915802,0.1878155916929245,0.35836905241012573,0.3286687731742859,0.6586006879806519,0.5661563873291016,0.3645724058151245,0.577619194984436,0.3866204619407654,0.5612054467201233,0.5289759635925293,0.5920480489730835,0.5100144743919373,0.3279971778392792,0.30116087198257446,0.35590603947639465,0.27375930547714233,0.3715873956680298,0.5724096298217773,0.5101208686828613,0.30554789304733276,0.455413818359375,0.3239871859550476,0.3490138351917267,0.2870790362358093,0.5544481873512268,0.437961608171463,0.436555415391922,0.539789617061615,0.3518407940864563,0.29248476028442383,0.4913611114025116,0.5664392113685608,0.3050394058227539,0.2931218445301056,0.5476846098899841,0.35253968834877014,0.33437684178352356,0.410730242729187,0.32179099321365356,0.5471315383911133,0.45030200481414795
6zSxEM73OmSnvpvoAH1luE,0.36485016345977783,0.4810175597667694,0.40419963002204895,0.2769942581653595,0.5293177962303162,0.29771217703819275,0.3188381493091583,0.3392811417579651,0.30260786414146423,0.20009571313858032,0.3728193938732147,0.3208467364311218,0.6879223585128784,0.5603638887405396,0.36598142981529236,0.5774239301681519,0.385591059923172,0.5557893514633179,0.5180134177207947,0.5884169340133667,0.5048037767410278,0.3369198143482208,0.3258385956287384,0.3503284752368927,0.2894527316093445,0.3918505012989044,0.5746876001358032,0.5024575591087341,0.31357380747795105,0.45004895329475403,0.34246334433555603,0.35420355200767517,0.3045215904712677,0.5487484335899353,0.46513140201568604,0.4192815124988556,0.5392137169837952,0.3623199164867401,0.28572991490364075,0.4861902892589569,0.5710130929946899,0.3002541661262512,0.31626492738723755,0.5810591578483582,0.36161428689956665,0.3371562659740448,0.4151407480239868,0.3204118609428406,0.550089955329895,0.43739020824432373
52Qu0no0NBho3zyRmjlsHn,0.3508128821849823,0.45268774032592773,0.39457088708877563,0.274095356464386,0.5132865309715271,0.30010077357292175,0.32030171155929565,0.3530732989311218,0.30001765489578247,0.1782921999692917,0.3831586539745331,0.3218223452568054,0.6906891465187073,0.5683363676071167,0.3710150420665741,0.5704270005226135,0.3765311539173126,0.6010710597038269,0.5408726334571838,0.596377432346344,0.5131726861000061,0.3302810788154602,0.2905164361000061,0.35570186376571655,0.2857254445552826,0.38928788900375366,0.5668963193893433,0.516414225101471,0.3075576424598694,0.4408847689628601,0.3305460810661316,0.33948132395744324,0.2833676040172577,0.5639219880104065,0.45013901591300964,0.47748568654060364,0.5441703200340271,0.3645862936973572,0.286452054977417,0.5015426278114319,0.5625715851783752,0.30343741178512573,0.28451254963874817,0.5778738856315613,0.35875269770622253,0.34454187750816345,0.4212489426136017,0.32820433378219604,0.544829249382019,0.4872436225414276
5qninDC32ywn4sOtBwwACO,0.3421052396297455,0.488682359457016,0.40954434871673584,0.25791528820991516,0.5332298874855042,0.290202796459198,0.3064553737640381,0.3163291811943054,0.2963683009147644,0.20822501182556152,0.3868533670902252,0.3034643828868866,0.6777108311653137,0.5299381017684937,0.3577631413936615,0.5557647347450256,0.40546557307243347,0.5306181907653809,0.483458012342453,0.5580864548683167,0.476807564496994,0.33901116251945496,0.33770257234573364,0.3383992612361908,0.2999573051929474,0.4050055742263794,0.5524903535842896,0.4645500183105469,0.31505829095840454,0.42419159412384033,0.348598450422287,0.38316360116004944,0.30781954526901245,0.5109763145446777,0.46627190709114075,0.4094572365283966,0.5123462677001953,0.36530306935310364,0.2694135308265686,0.4505009353160858,0.5490107536315918,0.2842402160167694,0.32058635354042053,0.5693601965904236,0.3586873710155487,0.33031174540519714,0.38482144474983215,0.3032369017601013,0.5305806398391724,0.4288836717605591
3D2cU7LmuH7UCTSOa1bhai,0.33874765038490295,0.48028144240379333,0.4075603783130646,0.2556037902832031,0.5299692153930664,0.30138444900512695,0.3078711926937103,0.2886521816253662,0.2962873876094818,0.20802730321884155,0.38723376393318176,0.31017157435417175,0.6706333756446838,0.518858790397644,0.3582448363304138,0.5473918318748474,0.43359375,0.5130785703659058,0.46326592564582825,0.5456486344337463,0.46557095646858215,0.34093618392944336,0.34107640385627747,0.3241516947746277,0.29675862193107605,0.4026404619216919,0.5453428626060486,0.4467330276966095,0.31608423590660095,0.41211697459220886,0.34543317556381226,0.40682271122932434,0.3065916895866394,0.49386826157569885,0.4609241783618927,0.39418140053749084,0.5028685927391052,0.36607539653778076,0.26351308822631836,0.43394139409065247,0.5418186187744141,0.2885684669017792,0.32136961817741394,0.5664243698120117,0.3592992424964905,0.3323240876197815,0.37849077582359314,0.28708362579345703,0.5232204794883728,0.41550779342651367
3QCNDusgteS3LdSpjLZdli,0.32332468032836914,0.49139606952667236,0.40756118297576904,0.2527906596660614,0.5353836417198181,0.295044869184494,0.3017653822898865,0.27744409441947937,0.29764872789382935,0.21337579190731049,0.38603490591049194,0.3032251000404358,0.6660023331642151,0.4934382438659668,0.3504228889942169,0.5271116495132446,0.4388318359851837,0.5028757452964783,0.438485324382782,0.5210627317428589,0.4430351257324219,0.34231236577033997,0.3500862419605255,0.3196922838687897,0.30245107412338257,0.4107046127319336,0.5243676900863647,0.41869255900382996,0.31606024503707886,0.3904312551021576,0.3472765386104584,0.42048266530036926,0.3093385696411133,0.4650326669216156,0.46465441584587097,0.39172425866127014,0.48205411434173584,0.3622978627681732,0.2600040137767792,0.40746167302131653,0.5197353959083557,0.2812643051147461,0.32370156049728394,0.5601776838302612,0.35636335611343384,0.3242969512939453,0.3560018241405487,0.2787511646747589,0.5038079619407654,0.41289281845092773
6iqAJh3X8bf94eo4reme5L,0.3322727084159851,0.46783873438835144,0.39943262934684753,0.2729964852333069,0.5188785791397095,0.2993778884410858,0.31484001874923706,0.2716035842895508,0.30021101236343384,0.20566636323928833,0.3741907775402069,0.3165120780467987,0.6505824327468872,0.5109399557113647,0.3575402796268463,0.5484494566917419,0.43524229526519775,0.5048365592956543,0.44663098454475403,0.5364937782287598,0.45684435963630676,0.33723968267440796,0.33385756611824036,0.31716588139533997,0.28995129466056824,0.3913760185241699,0.5433615446090698,0.4304819405078888,0.3117518126964569,0.40709030628204346,0.3376193046569824,0.4080524742603302,0.2993321418762207,0.47753772139549255,0.4482401907444,0.38734105229377747,0.49478158354759216,0.35725149512290955,0.2698995769023895,0.41778242588043213,0.5386577248573303,0.2891293168067932,0.3119749426841736,0.5466212630271912,0.35188382863998413,0.32525938749313354,0.3639211356639862,0.2743687331676483,0.5190945267677307,0.40755322575569153
3h5AZDf5z7D18plaLtHTfi,0.3397475779056549,0.41610243916511536,0.3788420259952545,0.2730044722557068,0.48233696818351746,0.2907678484916687,0.31964558362960815,0.34088245034217834,0.29352903366088867,0.16772915422916412,0.37662220001220703,0.31176093220710754,0.6530090570449829,0.5895098447799683,0.37055811285972595,0.5961662530899048,0.37814730405807495,0.6156635284423828,0.5547032356262207,0.6124914884567261,0.527478814125061,0.31728166341781616,0.26982930302619934,0.348300963640213,0.27281829714775085,0.3675713837146759,0.5860229730606079,0.5257125496864319,0.2960655093193054,0.4540766477584839,0.31551557779312134,0.33786341547966003,0.26498910784721375,0.5743458867073059,0.419624924659729,0.49896958470344543,0.5537956953048706,0.35692736506462097,0.28132349252700806,0.5095394849777222,0.5775070786476135,0.29253068566322327,0.2635801136493683,0.5372815728187561,0.3442135453224182,0.33812108635902405,0.4150080978870392,0.3112972378730774,0.5583162307739258,0.5025543570518494
5dr2wzx5W8nOwg94jhSL6U,0.33773884177207947,0.4715842008590698,0.39791473746299744,0.2557719051837921,0.5232076048851013,0.3052077889442444,0.30218902230262756,0.27699872851371765,0.3000907599925995,0.20740674436092377,0.3710035979747772,0.3108183741569519,0.6470250487327576,0.49224528670310974,0.3466353714466095,0.5217007398605347,0.45177948474884033,0.48601245880126953,0.436484158039093,0.518239438533783,0.44235947728157043,0.33904680609703064,0.3416857421398163,0.3167710304260254,0.28995880484580994,0.3924889862537384,0.5183740854263306,0.4194888770580292,0.31278130412101746,0.393757700920105,0.33620160818099976,0.4277326464653015,0.3029305934906006,0.4640604257583618,0.44815680384635925,0.3802523910999298,0.47874581813812256,0.35334059596061707,0.2598862946033478,0.40671440958976746,0.5153631567955017,0.28467774391174316,0.3182799220085144,0.5433306097984314,0.352387398481369,0.3212248682975769,0.36230120062828064,0.2753832936286926,0.49821770191192627,0.4008941352367401
3Kj2EWpIBnvETsYq4cq0IH,0.37032172083854675,0.4929395020008087,0.416542649269104,0.2332872748374939,0.5395498871803284,0.27579638361930847,0.2873850464820862,0.35655641555786133,0.2877156138420105,0.20117591321468353,0.3851737976074219,0.2847389876842499,0.7029765248298645,0.5718298554420471,0.34727492928504944,0.5793076157569885,0.3707546889781952,0.6018195152282715,0.5424156785011292,0.6016279458999634,0.5144033432006836,0.3344305157661438,0.32650089263916016,0.3539319336414337,0.3076050877571106,0.40827953815460205,0.5754362940788269,0.5192360281944275,0.31183332204818726,0.4441424608230591,0.3552093207836151,0.3532845079898834,0.30939725041389465,0.5687581300735474,0.4773564636707306,0.46747538447380066,0.5463272333145142,0.3644848167896271,0.26528382301330566,0.5042176842689514,0.5708404183387756,0.2751801013946533,0.3188522458076477,0.5937310457229614,0.36193880438804626,0.3312336802482605,0.42868316173553467,0.3305181860923767,0.551632821559906,0.4800196886062622
14tdoqjGs1mgjFFfif7rnC,0.32499930262565613,0.4673251807689667,0.3991168439388275,0.261139452457428,0.5213414430618286,0.3024906516075134,0.31067556142807007,0.2783694863319397,0.2976352572441101,0.2011203169822693,0.38534244894981384,0.3112916350364685,0.6599096059799194,0.5063338875770569,0.3579777181148529,0.538327157497406,0.44299647212028503,0.5004721879959106,0.4477001130580902,0.5323191285133362,0.45431602001190186,0.33764833211898804,0.3300236165523529,0.31949934363365173,0.29059118032455444,0.3977031111717224,0.5345888733863831,0.4304460287094116,0.3124517798423767,0.40237390995025635,0.3363944888114929,0.414218932390213,0.2962546944618225,0.47643575072288513,0.44939124584198,0.3891027867794037,0.49085143208503723,0.36248984932899475,0.2623630166053772,0.41779404878616333,0.5303373336791992,0.28611189126968384,0.3070278763771057,0.5525169968605042,0.3531927764415741,0.32915860414505005,0.3634929656982422,0.2785281836986542,0.5124126076698303,0.41031205654144287
16MBeatIRzToaR5fXmtnxA,0.33271902799606323,0.46932804584503174,0.4043321907520294,0.2527830898761749,0.523777425289154,0.29713693261146545,0.3056707978248596,0.2869601547718048,0.29428428411483765,0.2038245052099228,0.38660144805908203,0.30555349588394165,0.6652251482009888,0.5212043523788452,0.3571264147758484,0.5496474504470825,0.43467390537261963,0.5220184922218323,0.4657725989818573,0.5479277968406677,0.46683695912361145,0.33784517645835876,0.33440908789634705,0.32289549708366394,0.2946144938468933,0.39956867694854736,0.5465735197067261,0.44721129536628723,0.3132781982421875,0.41128256916999817,0.3416408896446228,0.4105924367904663,0.30045247077941895,0.49549487233161926,0.4543987512588501,0.40594661235809326,0.5035752654075623,0.3644518256187439,0.26221030950546265,0.43474137783050537,0.5425248146057129,0.28458139300346375,0.31233105063438416,0.5593919157981873,0.35644689202308655,0.33051055669784546,0.37605002522468567,0.28386208415031433,0.5240498781204224,0.42489302158355713
6KiIA9uXsAunLmj3nXywlz,0.32699280977249146,0.48363491892814636,0.4094383120536804,0.25190120935440063,0.5296873450279236,0.30219751596450806,0.3060043454170227,0.2361745685338974,0.29456666111946106,0.21786095201969147,0.38869109749794006,0.3097648620605469,0.6505223512649536,0.487451434135437,0.35327523946762085,0.5320238471031189,0.4666943848133087,0.4974116086959839,0.41663283109664917,0.513215184211731,0.43458840250968933,0.3441846966743469,0.35404160618782043,0.2967734932899475,0.30270808935165405,0.4056282341480255,0.5286164283752441,0.39897361397743225,0.31702473759651184,0.37921664118766785,0.3495956063270569,0.4413546323776245,0.31196242570877075,0.4474177062511444,0.45790016651153564,0.3863206207752228,0.47699543833732605,0.3659372627735138,0.2540068030357361,0.3903905153274536,0.5233282446861267,0.2849704921245575,0.3307569622993469,0.5514292120933533,0.35599249601364136,0.3264085650444031,0.35049861669540405,0.2552320659160614,0.5068039894104004,0.4076310396194458
5vEE1d5gkv3pgfZyppLeX8,0.33035942912101746,0.4711698293685913,0.38736996054649353,0.2989339530467987,0.5285159349441528,0.32097333669662476,0.3276202082633972,0.2727513611316681,0.32585400342941284,0.2113065868616104,0.3672718405723572,0.34072068333625793,0.6356271505355835,0.464846134185791,0.36237671971321106,0.49803149700164795,0.49933239817619324,0.47899726033210754,0.4165482819080353,0.49430227279663086,0.42189744114875793,0.3544588088989258,0.3605041801929474,0.3287010192871094,0.2958330810070038,0.40220311284065247,0.4955867528915405,0.3987487256526947,0.32441285252571106,0.3817600905895233,0.3372951149940491,0.48718783259391785,0.3114333748817444,0.4425619840621948,0.4566985070705414,0.3916631042957306,0.46496665477752686,0.3598896563053131,0.28932851552963257,0.38782742619514465,0.4961949586868286,0.31007951498031616,0.329542338848114,0.540826678276062,0.3646985590457916,0.33037787675857544,0.3520236313343048,0.2852199375629425,0.4842333495616913,0.41286736726760864
